content_names,content_dates,content_hits,content_coms 
159,2017-03-23 19:56:57,5,"#24864번째사자후
남자친구한테 제 감정을 계속 드러내는게 너무 힘들어요ㅠㅠ노력하는데 결정적인 순간에는 계속 알아주기만을 원하고, 그걸로 혼자 토라지는 제 모습이 너무 싫어요..남자친구는 제가 드러내는걸 원하고 저도 제 모습을 바꾸고 싶은데 어떻게 하면 좋을까요?"
160,2017-03-23 09:36:50,81,"#24858번째사자후
이,공,의학계열 학부생, 대학원생 분들은 며칠 전부터 한양인에서 강의실가기 버튼을 누르실 때 연구실안전교육 관련 메시지를 보셨을 거에요.

법적근거 : 연구실 안전환경 조성에 관한 법률 제18조 및 시행령 제17조 및 시행규칙 제9조에 의거, 교육미이수 시 양벌규정에 의해 교육미이수자본인, 안전책임자(지도교수), 해당대학 대상으로 과태료(200만원 이상) 및 행정처분 될 수 있습니다.

관련 법률, 시행령, 시행규칙 어디에도 ""교육미이수자본인""에 대한 양벌규정이 없다는 사실을 알고 계신가요?

법 제18조 2항을 보면,
""연구주체의 장은 연구활동종사자에 대하여 대통령령이 정하는 바에 따라 연구실 사용에 따르는 안전성 확보 및 사고예방에 필요한 교육ㆍ훈련을 실시하여야 한다.""

동법 제25조에,
""제18조제2항을 위반하여 교육·훈련을 실시하지 아니한 자""에게 과태료를 처분하도록 되어있지 이수대상자에게는 양벌규정이 존재하지 않습니다.

물론 이 법률에서 교육이수대상자에게 강제성을 부여하지 않은 점은 차후 보완입법되어야할 부분이 있으나, (추정컨데 학생들이 교육을 이수하게 하려는),  본래의 목적을 달성하기 위하여 자의적으로 법률을 왜곡한 부분에 대해서는 분노를 참을 수 없습니다."
161,2017-03-23 05:31:06,15,"#24854번째사자후
사람은 헤어져봐야 그 사람이 얼마나 소중한지 안다고.
날 버리고 다른 사람에게 갔음에도 넌 나한테 많이 소중했나봐 오랜 시간이 흘러도 아직까지 이러고있는걸보니.

하루는 괜찮다가 하루는 슬프다가. 매일 이렇게 지낸게 몇달째네 
여기 있으면서 너랑 즐겨먹었던 것들, 너랑 만나면서 갔던 곳들 난 아직 못 먹고, 못 가겠더라 그냥 눈물부터 나오더라. 바보같지 왜 이럴까

나 근데 이제 아무도 못 믿겠어. 주변에서 많은 사람들이 나한테 소개시켜주겠다고 햇는데 죄다 거절했다 만약 만났는데 너처럼 가버리면 어떡해. 어린 나이에 크게 데여서 그런지 이러면 안되는거 알면서도 생각이 그렇게 흐르네. 근데 헤어져보니까 알겠더라. 처음엔 마냥 너가 밉고 싫고 원망스럽고 그랬는데 이젠 왜 너가 나 아닌 다른사람에게 흔들렸는지 알것도같아.

너의 옆엔 지금 그 사람이 있으니 내가 얼마나 소중한 사람이였는지 모를거야 그래도 언젠간 내 존재를, 내가 얼마나 너를 사랑했는지 알아줬으면 해. 마지막을 비록 안좋게끝내서, 내 감정이 그 당시 너무 격해져서 말은 못했지만 많이 사랑했어 정말 많이, 태어나서 처음으로."
162,2017-03-22 20:24:36,104,"#24844번째사자후
24804번째 사자후님 얘기보고 진짜 너무 저같아서 글써요ㅠㅠ 저도 맨날 옷도 정말꾸미고 화장도 엄청 진하게 하면서 그런 생각가지고 있었는데... 글 읽고 제가 어제 술취해서 썼었나 생각할정도로 너무 공감가네요... 심지어 차이고 나서 글쓴이님이 쓰신 생각이 더 극대화되서 이렇게 힘든적 처음인거같아요ㅜㅜ 걍 우울한애로 보일까봐 티도 안냈는데 밝았던 성격도 잃은 거 같아요. ㅜㅜㅜㅜ 글쓴이님 비슷한 사람이 한명 더 있다고 해서 위로가 될진 모르겠지만 그런 생각 충분히 하실 수 있으니까 너무 걱정하지 마세요. 댓글로 응원하고 싶었지만 익명으로 남겨요.! 언니 이뻐요

#24843번째사자후
#24804 제보자님께

세상 참 불공평해요. 나를 이렇게까지 몰고 간 사람들은 따로 있는데 그 고생은 내가 해야한다니. 

결국은 내 인생에 아무것도 아닌 사람들이 
던진 말, 시선, 행동들로 내가 평생을 움츠려들어서 있어야한다는게요.  

별 거 아닌 거 아는데도 내 모든 일상이 그 사람들에게 영향을 받아야 한다는게, 
태어난 것도 살아지는 것도 내 의지가 아니었는데 말이에요.   

제 얘기를 좀 드려볼게요.

저는 어렸을 때 부터 뚱뚱했고 당연히 엄청 놀림 받으면서 살았어요. 돼지라고요. 
유치원 때도 애기들 다 쪼꼬맣잖아요. 근데 저는 그때도 뚱뚱해서 맞춤 옷을 입을 때도 
맞는 옷이 없어서 창피했던 기억이 아직도 있어요. 

초등학교 시절에는 신체검사가 다가올 때 마다 며칠 전부터 너무 무서워서 학교가기 싫고 그랬어요. 
웬만한 남자 애들보다 뚱뚱했으니까 애들이 ""야 ### 몸무게 잰다!!"" 소리지르고 구경오고 놀리고 그랬거든요. 

아주 개xx들.

여중 여고를 다니게 되면서 놀림받는 일은 없어졌지만 교복을 맞추기도 싫었어요, 맞는게 없어서
여전히 신체검사를 할 때면 제발 제발 크게 말하지 않아주길, 선생님만 보고 적어주길 빌었어요.
반장이 받아적으면 애들한테 말할까봐.

사진 찍는 것도 너무 싫었어요. 등치가 댓만하게 나오니까.

겨울에는 껴입으니까 더 뚱뚱해보이고,
여름에는 얇게 입어야되니까 더 싫고.

고등학교 때 친구가 제 팔에 튼살을 보고 징그럽다고 한 얘기를 듣고 
한 여름에도 적어도 긴 팔 옷을 입고 다녔고요.

왜 이렇게 긴 옷 입냐고, 안 덥냐고 하는데 
저한테는 더운 불편함보다는 내 팔이 징그럽다는 그냥 스치듯 지나가면서 한 소리가 더 마음에 남았거든요. 

그래서 사실 아직도 소매가 짧은 옷을 잘 못 입어요.

성격 좋은 뚱땡이인척 하고 살았더니 굳이 내 외모로 시비터는 사람도 많지 않았구요,
뒤에서 무슨 말을 했을 지는 모르겠으나 앞에서 대놓고 면박 주는 사람도 많지 않았어요.

목소리도 크고 외향적인 것 처럼 하고 다녔지만
사실은 외모 때문에 언제나 움츠려있었고 무서움을 많이 느꼈어요.
뒤에서 울기도 엄청 많이 울었구요. 

여중여고 다니다가 대학교 와서 예쁘게 날씬하게 꾸미고 다니는 사람들 보면서
어찌나 부럽고 내 자신이 보기가 싫던지 많이 우울했어요.

살은 빼 보려고는 했는데 잘 안 되던데요.

안 그래도 저는 모질게 독하지를 못 해서 이 역경을 이겨내고 예뻐져서 인생역전하자 보다는 
아 시x 힘들어 뒤지겠는데 내가 어쩌자고 이짓거리를 하고 앉았나 생각이
더 들어서 때려치고 더 먹고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
그러니까 더 쪄서 더 우울하고, 우울하니까 더 먹고.

어떤 사람은 뚱뚱한 외모를 바꿔서 편하게 살아가고 싶어하고
저같은 경우는 그만큼 강단있지를 못 해서 제가 편한 대로 생각하려고 노력하는 중이에요.

물론 제가 우울했던 이유는 외모 때문만은 아니에요.
집안 사정도 있고, 뭐. 

사람들이 그래요.

자존감을 가지래요. 외모가 전부가 아니라구요.
너 예쁘다구요. 지금은 날 돼지라고 놀리는 사람이 없어요.

근데 남들은 전부가 아니라는 그 '외모',
제가 뭘 모르던 어린시절의 '외모'때문에 전 심적으로 너무 많이 약해져버렸더라구요.

옛날에 나를 상처줬던 말들은 다 고스란히 기억나는데
나를 북돋아주려고 하는 말은 진심으로 안 들려요. 별 소용이 없더라구요.

나 땜에 피곤한 사람들한테는 조금 미안한데, 종로에서 뺨맞고 한강에서 화풀이한다고.
상처를 많이 받았었나봐요.
'남'들이 보는, '남'들이 전부는 아니라고 말하는 
내 외모가 저의 삶의 많은 것, 거의 모든 것들을 제약해왔던 것 같아요.

그러니까 외모가 다 가 아니라는 말이 눈에 안 들어오죠.

내가 그걸 돌아보기 시작할 수 있었던 건 어느정도 머리가 크고 난 다음인데
이미 저는 상처를 많이 받았잖아요. 그건 어떻게 제가 처리할 수 있는 게 아닌 가봐요.
완벽하게 극복이 안 돼요. 아직도.

괜찮은 척해도요, 실제로 많이 괜찮아지긴 했어도요.

죽을까 생각도 많이 했어요. 
근데 너무 무서운거예요, 죽는게.
유서를 써보려고 메모장을 켜 놨다가 
무서워서 펑펑 울다가 눈물 닦고 티비보고 웃다가 들어오고.

내가 죽긴 무서우니까 누가 날 좀 죽여줬으면 싶고.
내가 죽으면 우리 엄마는 어떡하지 생각하다가 울면서 자고
아침에 눈 뜨는게 너무 싫고.
눈 떴는데 배고프면 더 싫고 배불러도 싫고.

정말로 어줍잖게 문 꽁꽁 닫고 선풍기 틀고 자기 (ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ)
전깃줄에 목 매보기, 스크린 도어 설치되기 전에 열차 들어올 때 한 발자국 앞으로 가보기. 
무서워서 차를 몇 번을 보내고 속으로 꾹꾹 울음 참다가 다시 집에오고 그랬어요.

지금은 그러진 않아요.못 죽겠는 거예요.
그래서, 지금은 그냥 살려고요. 

나는 어차피 바뀌지 못 할 거니까, 그냥 좀 받아들여볼까. 하고 마음을 좀 놓으려고 노력하는 중이에요.

살 빠졌냐고요? 아니요. 
여전히 그대로에요. 저는 80kg이 넘는 '돼지'예요.

근데 괜찮아요. 돼지여도.

어떤 사람은 제 글을 읽고 '와 돼지x 자기 위안 쩌네' 할 수도 있어요.
근데 자기 얼굴 달고 그런 리플은 달지 못 하겠죠.

자기도 알 거거든요. 내 몸이 나쁜게 아니라 내 몸을 나쁘게 평가하는 자기가 나쁜거라고.

맞아요. 

제가 나쁜게 아니라 나를 놀리고 나를 상처준 사람들이 나쁜 거예요.
나쁜 사람들은 따로 있는데 내가 바뀐다고 나를 그들 입맛에 맞게 바꾼다고 
뭐가 달라질까요? 그 사람들은 그대로일텐데요.

앞으로 마주칠 수많은 사람들을 위해 나의 무언가를 바꾸기보다는 마인드를 재정비하는게 더 쉬워요.
어려운데 더 쉬워요.

말이 이상하죠. 

'너 화장이 이상하다?' 라고 말하는 사람들을 위해서
내 화장을 지우고 다시 고치고 하는 것보다
'응 니 얼굴~^^' 하는게 훨씬 쉬워요!

'넌 살만 빼면..' 하는 사람들을 위해서 살을 빼는 것보다
'응~ 니 얼굴~^^'하는 게 훨~씬 쉬워요!

내가 살 빼려면 적어도 몇 개월 몇 년을 먹고 싶은 것도 못 먹고 
힘들게 운동도 해야되고 하는데 내가 왜...;

내가 내 얼굴에 바를라고 내 돈 주고 내 시간들여서 한 화장인데 니가 왜 ? 좀 닥쳐봐.

제가 외모에 대한 강박이나 스트레스를 버린 건 아니에요.

아직도 맛있는 걸 보면, 많이 먹으면 
'아 살찌겠다.' 생각이 먼저 들고 예쁜 옷을 보면 '나한텐 안 맞겠지.' 라고 생각하고 
얼마전까지는 오프라인에서는 옷을 사 본적이 없어요.

뱃살 하나 없이 딱 붙는 옷이 예쁘게 잘 어울리는 사람들을 보면
'와 진짜 예쁘다.' 생각이 들고, 예쁜 친구들이랑 같이 있을 땐 사실 주눅도 많이 들어요.

여전히 남들, 특히 남자들의 시선은 조금 무섭구요.
일이 잘 안풀리거나 할 때는 '역시 내가 뚱뚱해서인가.' 라는 생각이 불현듯 가장 먼저 스쳐요.

진짜 지긋지긋하죠.
잘난 척 다 해도 안 돼요, 잘.

근데 조금 나아졌어요. 그게 중요하죠.

제가 지금 외국에 나와있는데 남자친구가 쇼핑을 가자고 하더라구요.
쇼핑에 대한 좋은 기억이 없기 때문에 얼버무려서 그냥 싫다고 했는데 서운했나봐요.

그래서 사실은 나는 매장에서 옷을 사본 적이 어렸을 때 말고는 없고,
나한테 맞지 않는 옷을 볼 때 위축된다고, 싫다고. 그랬어요.

'...큰 옷을 사면 되잖아?'

'어..그래도 내가 입고 싶은 옷은 나한텐 안 어울려.'

'어울리는 옷을 찾으면 되잖아?'

맞는 말이잖아요.
그래서 그 날 같이 쇼핑을 가서 평소에는 
절대 못 입을거라고 생각하는 옷을 한 벌 샀어요.

아직은 추워서 입진 못하지만 볼 때마다 기분이 좋아요.
제 몸뚱아리는 바뀐게 없지만, 저는 기분이 좋아졌어요.

내 외모는 그대로지만, 나를 옷에 맞추는게 아니고
옷을 내 몸에 맞추니까 내 기분이 좋아지더라구요.

여전히 내가 좀 더 날씬했으면 더 예뻤을텐데,
내가 지금 입지 못 하는 옷을 입을 수 있을텐데 하는 생각은 들어요.

이 일화를 말씀드리는 이유는,
지금 당장 내가 컨트롤 할 수 있는 거를 찾아보는 게 도움이 된다는 걸 말씀드리고 싶어서요.

'당신은 민낯도 아름다우니까 화장 지우고 나가보세요!
아무도 신경 안 써요!! 자존감을 기르세요!!' 

남들이 신경 안 쓴다고요?

신경 써요. 알게 모르게 다 평가해요.

남들이 평가하는 외모때문에 상처받아서 내 인생이 엉망이면서도
저조차도 남들이 어떻게 입었는지 신경쓰여요.

말은 안 하지만 저 여자는 다리가 예쁘네, 아니네 평가해요.
이중적이죠? 근데 평가받는게 습관이 돼서 그런 가 저도 평가를 하게되더라구요.
그게 크게 내뱉거나 중요하지 않아서 그냥 까먹고 말아서 그렇지.

중요한 건 그들의 평가가 중요한게 아니라는 거예요.

자존감이라는 것도 나혼자 잘한다고 높아 지는게 아니잖아요.

내가 아무리 그래 나는 소중한 사람이야! 라고 해봤자
다른 사람들이 그렇게 대해주지 않으면 안 되는 거거든요.

하지만, 사람들의 시선이나 속으로 어떻게 생각할지는 제보자님이
컨트롤 할 수 있는게 아니에요.

어느정도 포기를 하셔야해요.
그래야 내가 나를 좀 더 편하게 볼 수 있어요.

그거는 조금 접어두고 제보자님이 스스로 만족할 수 있는 어떤 포인트가 있잖아요.
큰 노력 들이지 않고 변화를 줄 수 있는.

어렵겠지만, 죽지도 못 하는데 죽고 싶어서 아무것도 못하는 것보다는 쉬워요, 더 나아요.

화장품 좋아하시면 제보자님한테 어울리는 립컬러, 
내가 연습 많이해서 나한테 어울리는 아이메이크업,
피부 결점을 커버할 수 있는 피부결 표현법 이런 거 있을 거 아니에요.

그거에 한 번 집중을 해보세요.

오늘 화장이 좀 맘에 안 드는 것 같고
나보다 예쁜 사람들도 너무 많은 것 같고 
나는 너무 못생긴것 같은 생각이 자꾸 들 때마다 

신경 쓴 포인트에 집중을 하시는 거예요.

오늘 나 입술색 맘에 들어.
오늘 나 화장 안 번진 거 같아.
오늘 피부 좀 빤짝빤짝 한 거 같은데??

하고요.

거울을 다 들여다보는게 싫으면 작은 거울로 맘에 드는 부분만 계속 봐보세요.
그리고 그거에 신경쓸 수 있도록 노력해보시는 거예요.

맘에 들잖아요. 그러면 뭐 집에가는 길에 화장품 가게에 들러서
다른 것도 한 번 사보고, 발라보고. 

다음엔 이걸 한 번 발라볼까? 하고 계획도 세워보고요.

예를 들면 저는 뚱뚱하지만, 상체에 비해선 다리가 좀 나아요.
그래서 상체는 좀 가릴 지언정 짧은 바지나 치마를 입는 건 괜찮아요.
예뻐보이고 싶으면 그렇게 입어요.

남들 눈에야 저 몸매에 예뻐봤자 지만 제 눈엔 그게 괜찮아 보이거든요.
앉을 때 뱃살이 접혀서 울룩불룩 하지만 지나가다가 거울보면 다리가 좀 괜찮아 보여요.

그게 뭐 실제로 남들한테 그렇게 예뻐보이는지 아닌지 상관없이요.

콤플렉스는 극복할 수 있는 게 아니라고 생각해요.
갖고 사는 거라고 생각하기로 했어요.

저는 여전히 뚱뚱하고, 여전히 옛날에 받은 상처들을 극복하지 못 하고 있지만,
이렇게 조금씩 조금씩 지나다보면
조금 더 지나면 제가 원하면 민소매를 입고 다닐 수도 있지 않을까요?

지금 당장은 어렵더라도요.

제보자님도 민낯으로 다니기 싫으시다면
원하시는 화장 열심히 하세요!

다만 부담을 내려놓고 즐기셨으면 좋겠어요.
그러다보면, 어느 순간은 화장을 딱 반만 지웠는데
오 지운데도 조금 괜찮아보이는데?
나 눈 좀 청순해보이는데?
나 피부 좀 좋아보이는데? 하고 제보자님이 보시기에 만족하실 수 있는 포인트를
발견하게 될 수도 있..지 않을까요?

위에서 말씀드린 것처럼 남들이 어떻게 생각하는 지는 
우리가 어떻게 할 수 있는 바가 아니잖아요.

'니 생각이 그렇다면 어쩔 수 없지 뭐 ㅇㅅㅇ' 라는 생각을 계속 할 수 있도록
노력해보셨으면 좋겠어요.

고등학교 때 외모순위 세워두고 놀렸던 개xx들,
지금 인생에서 중요한 사람 아니죠?

그 때 받았던 상처나 트라우마는 어쩔 수 없지만,
그 상처가 앞으로 남은 제보자님의 날들을
죽지도 살지도 못하는 좀비처럼 살게하지 않았으면.. 하는 마음입니다.

진심으로요.

히키코모리처럼 지냈다고 하셨죠.
그 세월이 아까울 수도 있지만, 의미 없는 시간들은 없어요.

뭐 안 나갔으니까 돈도 아꼈을 수 있고,
화장법에 대해서 도가 트셨을 수도 있고,
진짜 친구를 가렸을 수도 있구요.

좋게좋게, 내 인생 내가 합리화 하겠다는데 뭐 누가 뭐래요?

지난 시간은 어쩔 수 없어요.
중요한 건 앞으로죠.

앞으로 누군가 또 그딴 개쓰레기짓을 하면서 제보자님을 
지들 재미로 상처주려고 한다면 

'어쩔 수 없지 뭐 ㅇㅅㅇ' 하고 생각해보세요.
니 생각은 니 생각, 내 생각은 내 생각.
나한테 강요하거나 스트레스 주지마. 하고요.

너무 말이 길죠.

우리 제보자님 많이 힘들었잖아요.
짧은 말로 위로하고 싶지 않았어요.

우리 제보자님 아마 저보다 어릴거예요.
요즘엔 13, 14가 조상님 소리 듣는 다면서요.

제보자님이 10년이상 학교를 다닌 사람이 아니라면 
제가 제보자님보다 언니일 거예요.

심적으로 튼튼해지기 전에 다른 사람들때문에 많이 다쳐버린 마음이 쉽게 낫지 않을 거예요.

그거 안 나아요. 

하지만 이제 우리 제보자님 많이 컸으니까, 중요한 거 아닌 거 머리로는 아니까
더 이상 마음이 다치지 않을 수 있게,
우리 제보자님을 정말로 사랑하고 아끼는 사람들이 속상해하지 않을 수 있도록
마음가짐 조금만 정비 해볼까요.

'난 예뻐' 가 아니라, '니 눈에 안 예뻐도 돼.'
'난 다 예쁘진 않아도 여기 한 군데는 맘에 들어.'
'응 니 얼굴~'
'니들이 나쁜 년놈들이야'
'나 상처주려고 하지마'
'니 얼굴 니 인생 아니야~'
'응 신경쓰지마~'

하고요.

예쁘지 않아도 되니까 우리 제보자님 조금만 행복해질 수 있도록 노력해주면 안 될까요?
전 너무 힘들었거든요. 우리 제보자님은 안 힘들었으면 좋겠어요.
멀리 있는 이름도 얼굴도 모르는 언니가 기도 할게요."
163,2017-03-22 15:11:12,4,"#24839번째사자후
새내기에게 책을 물려주었습니다. 뭐 제가 주고 싶어서 준 것이기 때문에 여기까지는 아무 문제가 없습니다. 허나 최소한 책을 받았으면 대면으로 고맙다는 말은 해야하지 않나요? 메세지로만 끝나는 것은 글쎄요... 제가 해 주고 싶어서 한 것이기 때문에 보은까지는 바라지도 않지만, 예의상이라도 인사는 해야 한다고 생각합니다. 제가 혹시 제가 꼰대성 생각을 하고 있는 것인가요?"
164,2017-03-22 11:46:08,6,"#24835번째사자후
루미에: 야수님 폭도들입니다요!
야수: 오게두어라.....장미꽃이 굶주렸다...
(아서스 메네실)

???: 가.벨....어서...!
(젤나가)

개스톤: 흐흐흐..벨한테 네 안부를 전해주마....이 야수야..큭큭큭...
야수: 난 야수가 아니야! 왕자다!
(오버워치 시네마틱 '소집')

블리자드 빠가 본 '미녀와 야수'.....

진지하고 심각한 장면에서도 이런게 생각날 정도면 병일듯 합니다.."
165,2017-03-21 19:03:09,52,"#감자튀김때문에많이화나신듯ㅜ

#24814번째사자후
한플 1층의 햄버거가게(필터링 당할까봐 ^^) 점원 모자에 'MADE WITH 100% PASSION'이라고

 써있던데 오늘 손님들 대하는 거 보면

'MADE WITH 100% DISGRACE TO THE HUMANITY' 아닌가요

#24813번째사자후
한플 1층에 있는 xxx 서비스  대다나네요. 감자튀김이 없는데 160번대 손님 받을 때 까지 140 번대 감자튀김 시킨 손님들한테 안내 하나도 안하고 있다가 왜 안나오냐고 물어보는 사람만 대처하네요, 서비스랑 맛이 따라가는 듯 ^^!  왜 애초에 주문 받을 때 감자튀김 떨어지고 있다고 말 안하는 거죠

#24812번째사자후
한플에 xxx 나가고 갓거킹 안들어오나요?"
166,2017-03-21 07:40:23,11,"#24801번째사자후
나란 놈... 군대다녀온 공과대학 3학년 아직 아무것도 하는거없고 학점도 별로 좋지도않고 스펙도 쌓은거 하나 없고 토익 토플 손도 대본적 없는 놈...겨우 내가 하나 한건 두달전 취미로 시작한 오버워치 이번시즌에 랭커 진입햇다는거밖에없다... 수업듣고 바로 게임만 주구장창 할뿐... 이제 게임도 질린다 그렇다고 막상 공부는 하기싫다...너무 공부 하기 싫타.... 공부좀하라고 욕좀해줘ㅠㅠㅠ"
167,2017-03-21 02:22:56,9,"#24794번째사자후
나는 늘 그랬다. 아무 생각도 안하고 좋으면 좋다고 티를 냈다. 나를 좋아해주는 사람을 만나 마음 편히 사랑받고 사는 것 보다는 어떻게든 내가 좋아하는 사람의 곁에 붙어보려고 했다. 그런데 이젠 너무 지친다. 혼자서 애태우는 거 지친다. 자존심 같은 건 필요없다 생각했는데 뒤돌아보니 너무 구차하고 구질구질하다. 사람 마음이라는 게 마음대로 되지가 않는다는 거 알고 있으면서도 비참해 정말. 단 한번도 먼저 연락하지 않는 사람인데도 마음을 접지 않았던 내가 병X이다. 이제 마음 접자 접어 너가 뭐가 아쉬워서 그런 사람한테 매달리겠니"
168,2017-03-20 10:00:29,74,"#24783번째사자후
공대 유일의 노래패에게.

만화를 보면서도 눈물을 흘리는 나인데, 너희 앞에서 눈물을 보이지 않으려니 꽤나 힘들었다. 하지만 집에 돌아와 자기 전 눈을 감으니, 참았던 눈물이 베개를 적신다.

힘들다. 너희와 헤어진다는 사실을 감내하기가. 그곳에 가면 힘든 일들이 많겠지만, 그리움, 아쉬움, 미련들의 감정들을 안고 떠나야하는 지금보단 힘들지 않을 것 같다.

무엇 하나 잘난 것 없는 나인데, 다들 아쉬워하고 신경 써주는 마음들이 내게 다가온다. 그래도 이런 사람들이 곁에 있다는 사실은, 하나 정도는 잘난 것이 생긴 것 같다는 생각을 들게 한다.

이 짧은 글에 고마운 마음을 다 담을 순 없지만, 다들 너무 고맙다. 이 글에 넘치게 담아도 부족하겠지만, 너무 고맙다.

이것이 영원한 안녕은 아니지만, 우리가 알고 지낸 시간보다 떨어져있어야 하는 시간이 더 길다는 사실은 참 가슴을 아프게 한다.

곧 다시 만날 걸 알기에 여기, 잠시만. 아주 잠시만 안녕."
169,2017-03-20 07:50:06,20,"#24778번째사자후
사실 말이에요. 저는 지금 사귀고 있는 제 남자친구가 첫사랑이에요. 저와는 다르게 경험이 많은 남친에겐 인기 있던 척, 경험 많던 척을 했지만 사실은 가족을 제외한 남자 손도 처음 잡아보고 누가 날 집까지 데려다 주는 것도 처음이에요. 저를 많이 아껴주고 사랑해주는 남자친구 덕분에 하루하루를 행복하게 보내고 있어요.

근데요 대숲. 처음하는 사랑이라 그런지 남자친구때문에 가족들이랑 많이 싸워요. 집에 너무 늦게 들어온다(1시 넘긴 적 없어요), 돈을 많이 쓴다(더치페이해요ㅎ)... 그중에서도 제일 심한게 가족들과 보내는 시간이 너무 적다, 에요. 저는 맞벌이를 하시는 부모님과 저와 나이차이가 꽤 나는 동생 두명이 있어요. 어머니가 주6일근무고 아버지가 영업사원이셔서 주말에도 자주 사업적 여가로 나가곤 하세요. 연애를 하기 전 까지는 제가 동생들 데리고 이곳저곳 놀러도 다니고 집안일도 어느정도 도와드리고 했어요. 그런데 제가 연애를 시작하면서부터 꼬이기 시작했어요. 보통 점심때부터 밤 늦게까지 나가있다보니 동생들은 인스턴드 식품으로 끼니를 떼우고 세탁기에는 구겨진 빨래가 쌓여있고 개수대에는 설거지거리가 가득해요. 지난번에는 남자친구와의 기념일에 갑자기 가족여행을 가자고 하시는 거에요. 한 달 전부터 이 날을 위해 준비해놓은게 좀 많아서 저는 못 갈 것 같다고 했지만...많이 서운하셨나봐요. 가족보다 남자가 먼저냐는 말까지 들었지만 그때까진 죄송한 마음이 컸어요.

요즘 많이 궁핍해요. 선배로써 새내기들 밥도 사주고 동아리 회비에 엠티비... 이런저런 원인이 많지만 가장 큰 원인은 데이트에요. 날씨가 쌀쌀했다보니 실내 데이트 위주로 가고..그러다보니 돈이 들어갈 데가 좀 많았어요. 그래서 거의 2주에 한번씩 돈을 더 받았던 것 같아요. 그렇다고 제가 돈을 막 쓴건 아니에요. 점심, 저녁, 커피를 안 먹어가면서 최대한 제 선에서 해결하려고 했는데 쉽진 않더라구요. 결국 어쩔수 없이 다시 어머니께 사정을 말씀드리고 만원만 보내달라고 했는데...어머니가 헤어지라고 하시네요.

저는 남자친구를 많이 사랑해요. 맞벌이로 인해 충분히 받지 못한 사랑과 위로를 남자친구에게서 받고 있어요. 너무나도 부족한 저를 사랑해주는 남자친구가 고마워서 트집잡을 수 있는 것도 다 넘어가서 300일가까이 만나면서 조금의 다툼도 없었을 정도로요. 저는 이 마음에 충실하고 싶은데 가족들은 그게 서운한가봐요. 제 씀씀이도 잘못한 건 인정하지만 천천히 생각해보면 내가 가족들만을 위한 사람이어야하는지 고민되요. 헤어지라는건 홧김에 하신 말씀이겠지만 앞으로의 저는 어떻게 해야 할까요. 단지 서툰 첫사랑의 아픔인걸까요? 시간이 해결해 줄 수 있을까요?"
170,2017-03-19 23:39:27,231,"#24762번째사자후
교수님 
꼭 매주 시험을 보셨어야 속이 시원하셨습니까?!!!!!!!!!!!!"
171,2017-03-19 19:46:41,24,"#24756번째사자후
안녕 대숲... 왜 호감이 가는 남자들은 다 여자친구가 있는걸까요? 엉엉 이게 도대체 몇번째인지 모르겠네요....ㅎ 그래서 제가 모쏠인가봐여ㅠㅠ"
172,2017-03-19 16:53:15,7,"#24753번째사자후
중도를 이용하시는 분들중 소수의 분들께 말씀드리고싶어요ㅠㅠ
중도 3층 노트북프리존은 떠들라고 있는공간이아니에요ㅠㅠ
엄연히 노트북을 쓰며 공부하는 공간입니다ㅠㅠ
그런데 열람실취급을 안하며 휴게실이 붙어있어서인지 들어올때부터 쿵쾅쿵쾅, 전화로 여보세요? 어어~~,슬리퍼 찍찍 끄는소리하며
여러분 확실하게 조용히하자는 말이없는 것도 문제라먄 문제일순 있지만
여러분 다른사람들 열심히 공부하는거 뻔히보이는데"" 여긴 열람실 아니니까 떠들어도됨 ㅇㅇ "" 같은 생각은 교양있는사람이라면 가지지않을 생각이라고 생각합니다.
다른사람 배려좀 합시다!"
173,2017-03-18 21:11:54,2225,"#24722번째사자후
대숲!!
이래서 제가 없나봐요!!ㅋㅋㅋㅋㅋㅋㅋㅋㅋ저만 없는게 아닐거 아니까 뭐 괜찮네요ㅎㅎ"
