content_names,content_dates,content_hits,content_coms 
188,2017-04-18 21:24:03,58,"#4678번째속삭임 #일산

일산통학러분들 안계시나요ㅠㅠㅠ 힘들어죽겠오용"
189,2017-04-18 21:23:24,1,"#4677번째속삭임 #비트주세요

시발넘아 니 인성 좋은줄 알고 잘생겨보였었는데 니 인성 개쓰레긴거 알고나니까 조또빻은 니얼굴이 이제서야 보인다;; 잠시나마 좋아했다는 사실 자체가 수치스럽고 걍 영원히 꺼졌으면^^ 지 꿀리는대로 사느라 남한테 피해주고 사는 이기적인새끼 진짜 아오 존나 싫어 내가 천만배 아깝다진짜 개잘헤어진듯ㅋㅋㅋ"
190,2017-04-18 21:22:49,2,"#4676번째속삭임 

지금 이렇게 하지만, 앞으로는 잘 모르겠다.
두렵기도 하고, 이미 답이 보이는 듯 싶고.
그래도 지금 이 순간은."
191,2017-04-18 21:20:32,5,"#4672번째속삭임 #필요악이죠 

여러분 도망가여 팀플은 사회악이에영 끄아아아아악"
192,2017-04-18 21:19:56,11,"#4671번째속삭임 #술

각 학과에서 술 제일 잘 먹는 사람 태그해주세요!"
193,2017-04-18 21:14:20,0,"#4666번째속삭임 #카페

 너네들은 카페에서도 뛰어다니면서 놀아? 누가 보면 초등학교 운동장인줄 알겠어? 눈알은 장식인가봐? 옆에 사람들 공부하는건 안중에도 없으니? 아니면 우리학교 기부전형으로 왔냐? 머리속에 든게 없는것 같은데? 부끄러운줄좀 알아라."
194,2017-04-18 21:12:10,1,"#4665번째속삭임 #당구

당구 쫌 친다하는 놈들 형이랑 뜨자 댓글 달아라 참고로 형은 쿠션만 친다"
195,2017-04-18 21:09:37,1,"#4662번째속삭임 #왜그런지모르세요?

성대 ㄱㅂㅁㄱ 새내기중에 카톡하고 싶은 분이 있는데 매번 선톡을 해봐도 답변이 너무 성의없음이 느껴져요ㅠㅠㅠㅠ 맨날 ? 아니면 ... 으로 끝낼려고 하고.. 손가락 마디가 그렇게 불편하신가요?!"
196,2017-04-18 21:06:56,0,"#4659번째속삭임 #19금
*
*
*
*
*
*
*
*
안녕하세요. 전 보고만 있어도 행복해지는 예쁘고 착하고 저만 봐주는 소중한 여자친구가 있는데요. 유일한 흠이 섹스할 때 질에서 냄새가 너무 많이 난다는거거든여? 이거 어떻게 방법 없나요? 진짜 진지합니다. 헤어질 생각은 추호도 없는데 이게 또 안고가자니 은근 힘드네요 매번"
197,2017-04-18 20:43:32,90,"#4656번째속삭임 #참..

요새 페북보면 뚝배기 = 머리라면서 여러 글들을 많이 보는데요
볼때마다 기분이 안좋습니다
정말 뚝배기 까버리고 싶어져요
.
.
.
참고로 뚝배기 == 머리 입니다"
198,2017-04-18 20:40:45,0,"#4652번째속삭임 #신관

새벽에 신관앞에서 제발 떠들지마 담부턴 신고들어간다 ㄱㅅㄲ들아"
199,2017-04-18 15:43:35,1,"#4607번째속삭임 #시계가_반대로...

어대숲 안녕하세요...  시계를 잃어버렸네요...시계를 일요일에 밀플에서 차고 있던것 까진 기억나는데 그 뒤로는 모르겠어요.."
200,2017-04-18 15:29:15,0,"#4604번째속삭임 #임자없어도ASKY

내가 마음에 든 사람들은 왜 모두 남자친구가 있을까... 쉬밤"
201,2017-04-18 15:19:42,1,"#4594번째속삭임 #온도차이

여러분들 그렇게 성급히 다가오면 다 도망가요! 우리 좀 서로를 알고나서 표현합시다! 상대가 어떤 사람인지 모르는데 마음이 가겠습니까? 싫다는게 아니라 서로 파악 좀 하자구여"
202,2017-04-18 15:16:30,18,"*4578~4591번째속삭임
#하라는_공부는_안하고 #몽땅_시험_망해라
#어대숲흥신소

#4578번째속삭임 

16학번경영 김형진오빠너무 잘생겼어요~ㅎㅎ

#4579번째속삭임

S04 ㄱㅈㅁ님여자친구있나요?

#4580번째속삭임

한정우 잘생겼어요~~ 맨날 안경 안 쓰고 다녀줘요~~~

#4581번째속삭임

해동 자주 오고 흰색 코치자켓 입은 단발머리 여성분 누군가요? 태그 부탁드립니다

#4582번째속삭임

저번주월요일 오후 4시쯤 경영관에서 베이지색라이더자켓에들고 하늘색H02? H03?야잠에 스커트입고계었던 여성분 누군지만 알수있을까요 너무이쁘세요..

#4583번째속삭임

경영학과 13학번 과잠입고 다니시는 중도1층에 자주보이시는 나이키모자쓰신 키큰분!!!! 혹시 남자친구있으신가요????ㅠㅠㅠㅠㅠ작년부터 자주보이시는데 취저에요!! 

#4584번째속삭임

경영학과17학번 2반 성민유씨 남자친구있나요?  너무귀여우세요

#4585번째속삭임

영문 16 김태경님 여자친구 있으세요..? 

#4586번째속삭임

16 전전 이선미 남친있어요?

#4587번째속삭임

ㅎㅎㅎㅎㅎ율전 수학과인가? 과는 잘 모르겠는데ㅠㅠ 이름은 이우섭!ㅎㅎㅎㅎ너므 잘생겼어요♡ 여친 있나요??ㅠㅠ 

#4588번째속삭임

4월13일 2시50분쯤 기초학문관 들어가신 여자분 남자친구 있나요?? 회색 스커트 입고 키 크고 머리카락 기신 분이요. 저번에도 지나가다 봤는데 신입생 NLC03 이었던거 같아요. 이름좀 알수 있을까요.

#4589번째속삭임

17이신것같은데 중도에 큰 아스날 바람막이 입고 다니시는 분... 귀여우시던데 

#4590번째속삭임

자연과학 장지현 어깨넓어서 제 스타일이예요ㅎㅎ

#4591번째속삭임

토욜 2시 40분에서 3시사이에 인문관 7층 아이켐 시험보려고 서있는데 캡쓰시고 검정항공점퍼?에 검정 슬랙스입고 지나가신분 찾을 수있을까요ㅠ 여친있으실거 같은데ㅜ 그래도 혹시나 하고 올려요!!

#4592번째속삭임

경영학과 ㅊ민ㅈ 여자친구 있나요???

#4593번째속삭임

16 ㄴㅅㅇ오빠 17들이랑도 잘 놀아주고 우리 챙겨줘서 고마워요ㅠㅠㅠ 오빠 좋아요!"
203,2017-04-15 21:27:02,2,"#4576번째속삭임

오늘 학교에서 프라다 카드지갑 잃어버렸는데 보신 분 연락주세요ㅠㅠ 학생증 들어있어요"
204,2017-04-15 21:25:07,7,"#4574번째속삭임

""어대숲에 이름이 올라와서 놀랐는데
그 이후로 아무 일도 없어서 더 놀랐어요..
연락이라도 해주면 안돼요?..난 누군지도 모르는데.."""
205,2017-04-15 21:24:56,13,"#4573번째속삭임

금연하기로한지 2일만에 편의점 카운터를 다시 찾는 나새끼를 보았다.. 시발.."
206,2017-04-15 21:24:00,0,"#4570번째속삭임

""긱사 생활하실때 룸메좀 배려해주고 삽시다. 제발요ㅠㅠㅠㅠㅠ 술먹고 곱게들어옵시다 술먹고 들어와서 냄새풍기면서 토하면 진짜 뚝배기 깨버립니다. 토 안치울거면 하질 마시고 긱사에서 토 안할자신없으면 술을 개처럼 먹고 들어오지 마세요 그리고 혼자 쓰는 방이아닌만큼 최소한 자기물건 정리정돈은 해주세요 검사할 때 잠깐 깔끔하게치우시지 마시고.. 둘 다 지저분하면 상관없지만 룸메끼리 성격차이가 있을 땐 좋은 쪽으로 서로 맞추는게 좋은것 같아요 이의잇으시면  뚝배기 깨버립니다. 참고로 뚝배기=머리입니다.
이거 익명으로 해주시는거 맞죠..?ㅎ"""
207,2017-04-15 21:18:46,70,"#4566번째속삭임

하 쉬발 인기 많으니까 개 피곤하네;;"
208,2017-04-15 21:18:29,128,"#4564번째속삭임

왕복 세시간 이상 통학러 손"
209,2017-04-15 21:18:18,0,"#4563번째속삭임

철야실에서 책상 위에 종이 놓고 펜으로 죽죽 긋던 분 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제발 뭐라도 덧대고 그으시면 안될까요 ㅋㅋㅋㅋㅋ 저 멀리서~~ 들려오는~~~~~ 너의 x긋는 소리~~~~~시발 진짜!"
210,2017-04-15 21:17:38,2,"#4561번째속삭임

""xx대에 재학중인 친구가 하도 불평해서 프로불편러인 제가 올립니다
아니 xx대 학생회에서 회의 끝나고 무슨 교육을 하신다던데 사상교육인가요? 무슨 옛날 박정희정권도 아니고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 들리는 소문에 의하면 교육하시는 분은 옛날 학생회장이고 학생회장 당시에 많이 말아먹으셨다던데 굳이......
그분도 또 지금 회장님도 정치색 강한 그 동아리라시던데 그런 사상교육은 동아리안에서만 하시면 좋을꺼같네요
맨날 회의 거의 주관하신다던데 그분이 비선실세아니고 뭐죠...?"""
211,2017-04-14 20:04:27,15,"#4557번째속삭임 

이번 축제 무대에 댄스동아리 없는거 실화? ㅎ.ㅎ

#4558번째속삭임

""이번 축제공연무대 공.정.성 위해서 중앙동아리 일반동아리 구분없이 선착순으로 자른거 실? 화?
축제무대를 이런식으로 뽑을 줄이야...""

#4559번째속삭임

""이번 축제 무대 선정이 어땠는지 아시나요?
네! 선착순 띱이였습니다 누가누가 빨리 신청하나가 관건이였죠! 
무대다양성 퀄리티 그런거 다필요없이 누구손가락이 제일빠른가 대회였어요!
 아주 공정한 무대선정에 감동받았습니다
총학 성큼 존경합니다ㅠㅠ"""
212,2017-04-14 19:58:39,27,"#4556번째속삭임

컹스컹스컹스 컹컹컹스 컹스 컹스 컹스스 컹컹스 컹스"
213,2017-04-14 19:57:25,8,"#4553번째속삭임

""내 동생 눈에 눈물 나게 한 이 씨발놈아 씨발새끼야 진짜 쳐맞고 싶냐 인생종치고 싶냐 진짜 나 만나서 인사하기만 해봐라 씨발놈이라고 인사맞받아쳐줄테니깐
이새끼가 진짜 생각할수록 개빡치네 씨발놈
.
그래 니네가 헤어질 거 나도 알고 있었어 눈에 보였거든 니놈 씨발새끼가 내 동생 안좋아하는게 보였어 그래도 내 동생이 너 너무 좋아하니깐 내 동생한테는 그걸 차마 말도 못해주고 넘어갔었어 어쩌면 내가 내 동생한테 니 놈 새끼가 안좋아한다고 말하는게 더 나았을 수도 있겠다 씨발놈 
.
너는 니가 얼마나 많은 사랑을 받았는지모르지? 니가 그동안 당연시 여기는 것들이 사실은 내 동생의 피나는 노력덕분이었다는거, 내 동생이 본인 손해봐가면서 본인이 하고 싶은거 본인 일 해야하는 거 미루면서 너 보러가고 너 위하고 너 생각하고 너 좋아했던 거야. 근데 너는 의경가있으면서 그걸 너무 당연시여겼어. 의경이면 다야? 의경 여자친구면 니가 화나고 짜증나면 무조건 면회가줘야하고 외출나올때마다 너 만나줘야하고 그게 당연한거야? 아니야 이 시발새끼야 
.
넌 니 여자친구가 학교다니면서 다양한 활동하는게 그렇게 보기가 싫었어? 너는 하다하다 여자친구한테 상대적박탈감느끼면서 살았니? 그래 넌 의경이라서 군대가있는데 니 여자친구가 사회에서 활동적으로 하는게 아니꼬왔어?
.
그리고 얼마전까지 촛불시위 있었으니깐 많이 바빴을거야. 의경들 매주 시위 나가고 힘들고 밤새고 쉬지도 못하고 그랬겠지. 근데 며칠동안 아무연락도 안해? 그리고 겨우 한다는 연락이 메세지 한 문장? 니가 아무렇지 않게 넘겼을 그 연락, 전화한통 내 동생은 그 며칠동안 핸드폰만 붙잡고 살았어. 혹시나 올 연락 놓칠까봐 목소리 하나 듣고 싶어서 밥 먹었냐 하나 묻고싶어서. 너도 알잖아. 군인이랑 연락하는 방법은 니가 전화걸어주는 거 밖에 없다는 거. 뻔히 다 알면서 안하는거 눈에 보이는데 ㅎ 개새끼 시발놈
.
나는 너희 관계 불안해 보여도 니가 얼마전에 전역하고 나서 잘 지내는 것 같아서 다행이라고 생각했어. 근데 아니였나보네. 나는 니가 다시 마음 잘 잡은 줄 알았어. 근데 역시나 헌신하면 헌신짝된다고 내 동생이 딱 그꼴이네. 이 개새끼야.
.
나는 니가 진짜 대단하다고 생각해. 너랑 내 동생 같은 동아리 해. 동아리 사람들한테 전역 축하 다 받아놓고 내 동생은 드디어 꽃신신었다고 자랑한지 얼마나 지났다고 헤어지냐 ?니가 그리고 무슨 낯짝으로 동아리 나오려 그래? 니가 당당하게 동아리 나오면 내 동생이 못나갈거라고 생각하고 당당하게 나올라고 하는게 계획이야? 양심이 있는건지 없는건지 참 그렇게 내 동생 밀어내면서 동아리 활동하고 싶어? 너한테 그렇게 중요한 거였어?
.
근데 너는 니가 의경일 때 내 동생이 동아리 활동하는 거 왜 그렇게 싫어했냐. 근데 난 니가 그 동아리 활동 왜 갑자기 열심히 하려는지 모르겠다. 
.
이럴거면 진작 헤어지지 그랬어. 너 마음 떠난지 오래지났잖아. 안그래?  니가 지금까지 한 행동들이 정말 사랑하는 여자친구한테 하는 행동들이라고 생각해? 
.
지금까지 질질 끌어온 이유가 정말 나는 궁금하다. 니가 헤어지자 말하기엔 니가 너무 나쁜 사람 같아보일 거 같았어? 넌 이미 탈락이야 개새끼야. 니가 이 시기에 이딴 식으로 헤어지면 참 이미지도 좋겠다 넌 이미 글러먹었어 시발놈아 
.
시발새끼진짜싫어 시발 양심도 없는 새끼 낯짝만 두꺼운 새끼 시발 하는족족망해라 시발놈
"""
214,2017-04-14 19:57:05,9,"#4552번째속삭임

기숙사 어디사냐고 물어보면 눈물이 나오고 상대방의 명치를 ㅈㄴ 가격하고 싶다... 인관산다고 하면 불우이웃 보듯 보면서...."
215,2017-04-14 19:56:46,0,"#4550번째속삭임

어대숲지기는 왜 이름이 없어요?ㅠㅠ"
216,2017-04-14 19:56:08,25,"#어대숲흥신소 (15개)
#글로벌경영16강성빈 #기구학 #ㅈㅇㅇ #심야영화 #정외16정주영 #15김수연 #스포츠과학강준하 #16화공이아현 #사과대최지원 #마술피리민정 #산쪼메알바 #아청영선 #17김유리 #물리학과ㅂㅅㅈ 

1.
글로벌경영 16학번 강성빈씨 웃는거 너무 귀여워요! 취향저격당함..

2.
기구학 들으시는 동그란 안경쓰신 여학우님 너무 단아하세요!

3.
 ㅈㅇㅇ 너 너무 귀여운 거 아니야?♡

4.
토요일에서 일요일로 넘어가는 새벽에 대학로 씨지브이에서 혼자 심야영화 보시던 여성분이 자꾸 생각납니다 단발에 검은 모자 쓰시고 남색 엘잠? 과잠? 걸치고 계셨는데 진짜 말걸고 싶었는데 용기가 없어서 결국 실패했네요ㅎ 다시 만날 일은 아마 없겠지만 이제는 밤늦게까지 혼자 돌아다니지 마세요 위험하니까요...

5.
정외 16학번 정주영 씨 혹시 여자친구 있나요...?

6.
전공은 모르겠는데 경영관에서 자주 본 15학번 김수연씨 남자친구 있나요?

7.
스포츠과학 강준하 여자친구 있나요

8.
16 화공 이아연?현?씨 수업들을때 피피티째려보면서 집중하는거 귀엽네요ㅋㅋ 남친있어요?

9.
(비밀)수업 같이 듣는 사과대 최지원 학우 귀여운 외모 외에도 매력이 너무 많으세요ㅠㅠㅠㅠ 연락하는 사람 있나요?

10.
성은 모르겠고 마술피리 학회하시는 민정?님! 정말 이쁘신데 귀엽고 매력쩔어요 먹고싶어하시던 딸기라떼 제가 매일매일 사드릴게요 같이먹어요ㅜㅜ연락할방법이없어요 테그부탁드립니다ㅜㅜ

11.
화요일날 저녁에 산쪼메에서 알바하신 분 성대생이신가요?? 혹시 여자친구 있으신가요..8ㅅ8

12.
화요일 저녁 수업 아동청소년학과 영선씨 예쁘세요 수업 전에 같이 밥 먹을 수 있었으면ㅎㅎ 남자친구 있으세요?

13.
안녕하세요. 4월 10일 오후 6시경에 기학관과 산학관 사이 잔디밭에서 여자 두 분 계시는데 노란탈색머리에 빨간 브릿지하고 가죽자켓 입으신 여자 분 너무 예쁘세요. 댓글 달아주세요. 

14.
17김유리 너무 예뻐

15.
16학번이신 거 같던데.. ㅁㄹㅎㄱ ㅂㅅㅈ씨 남자친구 있으신가요?"
217,2017-04-14 19:51:22,1,"#4546번째속삭임

난 헤어진 사람과 친구는 못하겠다~ 우리 대화 그만하자ㅎㅎㅎ 친한척 말걸지 말아줘!"
218,2017-04-13 20:01:06,0,"#4536번째속삭임

하 나도 어대숲흥신소에 떠서 두근거리는 캠퍼스라이프 보내고싶다"
219,2017-04-13 20:00:42,0,"#4534번째속삭임

친구들이랑 스킨쉽 얘기하다가 저는 친한 여자애랑 둘이서 술 마시고 같이 걷다보면 팔짱 낄때도 있다고 했더니  주위 친구들은 무슨 팔짱이냐고 말도 안된다고 그러는데 정말 다들 그런 여사친 없으신가요? 아 그리고 무슨 여사친이냐 곧 여친 아니냐 하시는데 절대절대 그런 사이 아닙니다"
220,2017-04-09 21:37:24,1,"#4519번째속삭임

미안해.. 너무 보고 싶어.."
221,2017-04-09 21:36:23,1,"#4513번째속삭임

예관 기숙사에서 몇일전부터 4층 계단에서 앉아서 노닥거리시는데 1시가 넘고 새벽애 그러시는거 진짜 개빡칩니다..제발 자제좀요 방안에 다들리는거 알면서 그렇게 웃고 떠드는거면 양심이 없는건가요 진짜 자제좀요"
222,2017-04-09 21:36:09,14,"#4511번째속삭임

""새내기입니다 ㅠㅠ
미적1 웹워크 서버 계속 터지네요...
과제하라는건지...
연장 시켜주실까요? 하 ㅠㅠ"""
223,2017-04-08 21:46:46,0,"#4508번째속삭임

군대 훈련소 간 애인과 처음으로 통화했다. 근데 받은 편지와 달리 생각보다 밝고 멀쩡해서 당황스러웠다. 난 좀더 애틋하고 기죽은 목소리를 기대했는데."
224,2017-04-08 21:46:14,5,"#4505번째속삭임

군대 훈련소 들어가면 절대 안 울 것 같은 사람들도 막 울고 그러나요?"
225,2017-04-08 21:45:41,1,"#4502번째속삭임

""성대는 내 길었던 수험시절 내내 내가 정말 가고싶은 학교 중 하나였어.그치만 나는 결국 성대생이 되지 못했고 성에 차지 않는 학교에 들어가게 되었어. 그래서 그런가 성대에 대한 로망은 더 커지더라구. 그런데 운좋게도 나는 첫미팅을 성대 공대와 하게되었고 거기서 널 만났어.사실 처음에는 너보다는 다른 애한테 더 마음이 갔어.근데 같이 있다보니 너한테 더 끌리더라.내이상형이 자기관리 잘하는 사람인데 넌 끝까지 흐트러짐 하나 없더라. 사실 자리를 옮기고 난 집에 갔어야 했는데 .. 너의 지나가는 말한마디에 너가 데려다줬음하고 다른 핑계를 대면서 밍기적 거렸어ㅋㅋ 뭐 결과적으로 내 계획은 실패했지만ㅋㅋ그래도 조금이라도 너랑 더 있게 되서 좋았었어. 미팅 후 아 나는 살짝 금사빠 기질이 있나보다 하고 잊혀질꺼라 생각했는데 그후에 괜찮은 미팅을 갔었는데도 니가 안잊혀져.그때 귓속말 게임할때 내가 다른 사람을 지목했는데  그게 왜 너는 궁금했을까. 왜 자리 옮길때 나에게 그런 지나가는 말을 했을까. 아마 넌 내가 널 아직까지 생각하고 있는지 모를꺼야. 너에게 난 지나가는 애들 중 하나일테니까.그리고 난 아마 영원히 너에게 내 마음 고백 못할꺼야.난 용기가 없으니까. 사실 다숲에도 글 처음 써봐.영원히 말 못할꺼 같은데 익명으로라도 풀려구.. 너가 이 글이 너에 대한 글인지 알아차려줬으면 하는 마음 반,몰랐으면 하는 마음 반이야. 
우리가 다음에 또 우연히 마주치는 일이 있다면 그건 인연이겠지..?그땐 여사친으로라도 다가갈래."""
226,2017-04-08 21:45:26,7,"#어대숲흥신소 (7개)
#김량호 #16조재신 #심재성 #학군단ㄱㅊㅎ #알티시험본ㄱㅁㅇ #일산저동고출신 

1.
""성균관대학교 방송하는 김량호씨!!! 좋아해요
내 남자친구 분실했으니까 태그는 분실물~""

2.
어제 금요일 1시쯤 싸동에서 짜막하고 정리하시던 흰색티에 겉옷은 남색? 입으신 노란 머리 남자분 정말 너무 제 스타일이여서 그러는데 혹시ㅠㅠ 여자친구 있으세요?

3.
16조재신 여자친구 있나요?ㅠㅠ

4.
심재성씨 페북안하시나요오....여자친구 있으신가요????

5.
학군단하시는 ㄱㅊㅎ선배님 애인있으신가요?

6.
오늘 알티 시험본 ㄱㅁㅇ 이뻐요 ㅎㅎ

7.
일산 저동고출신 학생들은 없나요?ㅠㅅㅠ"
227,2017-04-08 21:38:53,0,"#4497번째속삭임

""#4494번째속삭임 ... 나인가? 내가 아닐 수도 있지만 유사한 일을 겪었다. 상황이 약간 다를 수도 있지만 이간질 심증이 있는 a도, 멀어진 b도 더이상 누군가에게 얘기하고 욕하지않으려한다. 다 지난일이야 그냥 스쳐가는 인연이라기엔 꽤 인상깊었지만 시간이 지나면 너희도 흐려지지않을까. 그저 더이상 부딪혀 생긴 서로 든 멍들이 다시 맞닿아 아프지않고 아물기를 바란다. 나의 것만 아니라 너희의 마음도. 언젠간 오랜만이야 하고 길에서 인사할 수 있는 날이 올 수도 있을까 궁금하다. 난 지금이라도 좋지만, 평생 너희는 싫을 수도 있지. 이렇게 생각하니 좀 더 찡하다. 그래도 나도 a를 미워할 자격이있는데 더이상 밉지않은걸 보니 내가 이긴 기분이 든다. A는 계속
나를 싫어할거같거든. 누군가에게 좋은사람이라고 모두에게 좋은사람은 아니다. 나도 너도 그리고 다른 사람들도. 내가 너희에게 그랬듯이 ab너희도 나에겐 좋은사람은 아니었던거같아 아쉬운인연"""
228,2017-04-07 20:36:10,11,"#4493번째속삭임

솔직히 나도 재욱이형처럼 활발하게 살고싶당"
229,2017-04-07 20:35:33,3,"#4489번째속삭임

""정치질하는 것들 너무 싫다
싫다
우수운 꼴이 될까 가만히 있었더니 뒤에서 정치질
피해자인척 불쌍한척 의리있는척"""
230,2017-04-07 20:35:16,0,"#4487번째속삭임

어제 4월 5일 6시반쯤 예국향 앞에 놔뒀던 우산을 잃어버렸습니다 ㅠㅠ 어떤분께서 본인 우산이신줄 알고 착각하고 가져가신 모양인데 소중한거라 돌려주시면 감사하겠습니당.. 남색 접이식 우산에 pga golf라고 적혀있구 한쪽에는 제 고등학교 마크가 이따시만하게 박혀있어요 흔하지않은 우산인데.. ㅠㅠㅠㅠㅠ 혹시 가져가셨다면 댓글달아주세여 제가 연락드리겠습니다 부탁드려여.."
231,2017-04-07 20:31:32,0,"#4485번째속삭임

새내긴데 16남자친구가있어요.. 오빠가 너무 섹시해요  하 ㅠ 정신차료 ㅏㄴ난새내기야"
232,2017-04-06 21:16:15,6,"#4483번째속삭임

""오픈북의 의미는 '니들이 책을 가지고도 못풂' ^ㅗ^ 이니까 공부해가세요 ㄹㅇ
시험때 노트북 가져오라고 하면 ^^"""
233,2017-04-06 21:15:38,4,"#4479번째속삭임

혜화쪽 사는 인천 통학생인데 저는 전역햇고 친구들은 군대가있어서 그러는데 주말에 편하게 같이 노실 성대분들 없으신가요??ㅎㅎ페메할게요 저는 남자입니다ㅠ"
234,2017-04-06 12:30:54,0,"#4476번째속삭임 #19금
*
*
*
*
*
*
*
*
*
섹스"
235,2017-04-06 12:30:32,1,"#4475번째속삭임

""이번주 월요일에서 화요일 사이에 인문관 31308호에서 꽂혀있던 충전기랑 배터리 가져가신분... 양심을 충전기에 팔지 말아요... 다시 돌려주시면 정말 좋겠습니다 정 충전기가 필요하시면
 제가 다른 충전기 드릴테니
 배터리랑 충전기 돌려주세요
 01025727372로 연락주세요"""
236,2017-04-06 12:29:28,1,"#4471번째속삭임

경영관 밑에 헤어샵 탈색이랑 염색 잘하나요..?ㅠㅠㅠ"
